recap_id,game_id,text
59,100059,"On November 2, 2025, the El Paso Ospreys traveled to face the Tacoma Talons. The El Paso Ospreys came away with a 104-100 victory over the Tacoma Talons. Sinclair paced the El Paso Ospreys attack, scoring 31 points. Vance scored 21 points to lead the Tacoma Talons. Heading into halftime, the El Paso Ospreys led 49-44 through two quarters of play. After facing a 2-point deficit earlier in the game, the El Paso Ospreys came all the way back. Garner delivered the decisive go-ahead score for the El Paso Ospreys down the stretch. The El Paso Ospreys connected on 11 threes. The lead changed hands 5 times during the course of the game."
60,100060,"On November 3, 2025, the Cincinnati Stallions welcomed the Fresno Bison at home. The Cincinnati Stallions defeated the Fresno Bison by a score of 120-105. McAllister led the Cincinnati Stallions with 37 points. Barnett led the Fresno Bison with 33 points in the loss. Heading into halftime, the Fresno Bison led 62-59 through two quarters of play. The Cincinnati Stallions overcame a 11-point deficit at one stage to win the game. The go-ahead bucket late in the game came from McAllister of the Cincinnati Stallions. The Fresno Bison coughed it up 15 times. The Cincinnati Stallions built a lead as big as 16 points during the game."
61,100061,"The Reno Ridgebacks hosted the Spokane Outlaws on November 3, 2025. The SPO beat the REN, 132-101. Brennan topped all scorers for the Spokane Outlaws with 33 points. Jennings led the Reno Ridgebacks with 24 points in the loss. Heading into halftime, the Spokane Outlaws led 57-51 through two quarters of play. The Spokane Outlaws trailed by 4 points at one stage before pulling away for good. Brennan hit the go-ahead jumper late in the fourth quarter. Non-starters for the Spokane Outlaws combined for 26 points. The Spokane Outlaws opened up a 38-point advantage at one point in the game."
62,100062,"On November 3, 2025, the ALE and the AUS met, with the Austin Sentinels on the road. The Albuquerque Lancers defeated the Austin Sentinels by a score of 111-101. Holloway topped all scorers for the Albuquerque Lancers with 26 points. Dalton scored 19 points to lead the Austin Sentinels. At halftime, the Albuquerque Lancers were ahead 53-51 following the first two periods. The Albuquerque Lancers rallied back from a 5-point deficit to come away with the win. It was Donnelly who put the Albuquerque Lancers ahead for good late in the fourth. Dalton turned in a double-double with 19 points and 11 rebounds. The two teams traded the lead 9 times during the contest."
63,100063,"On November 3, 2025, the El Paso Ospreys traveled to face the Cheyenne Pioneers. The El Paso Ospreys won, 129-101, over the Cheyenne Pioneers. El Paso Ospreys scorer Carver finished with a game-high 27 points. Radford scored 19 points to lead the Cheyenne Pioneers. The El Paso Ospreys led 56-54 at the half after two competitive quarters. The El Paso Ospreys did not trail at any point in the game. The El Paso Ospreys won it by 28. Foul trouble limited Yates for parts of the game."
64,100064,"Chase Donnelly hit the go-ahead jumper late in the fourth quarter as the Jacksonville Cobras beat the Tulsa Admirals 115-98 on the road on November 3, 2025. Donnelly's 30 points led Jacksonville after the Cobras trailed by 7 points and still took a 57-50 lead into the break. Gentry countered with 20 for Tulsa, Thackeray was absent from Jacksonville's box score entirely, and the Cobras' advantage swelled to 22 points before the final buzzer sounded. Jacksonville leaned on its depth once Donnelly's jumper put the Cobras in front for good down the stretch."
65,100065,"On November 3, 2025, the Honolulu Miners traveled to face the Richmond Kestrels. The Honolulu Miners topped the Richmond Kestrels, 121-111. Honolulu Miners scorer Sinclair finished with a game-high 38 points. For the Richmond Kestrels, Ashby scored a team-high 34 points. At the break, the Honolulu Miners were up 64-54 after the opening two quarters. The Honolulu Miners overcame a 5-point deficit at one stage to win the game. The go-ahead bucket late in the game came from Hastings of the Honolulu Miners. Gallagher pulled down a game-high 10 rebounds. The game featured 17 lead changes before it was finally decided."
66,100066,"On November 3, 2025, the Bakersfield Wranglers welcomed the Des Moines Vultures at home. The final score was Bakersfield Wranglers 133, Des Moines Vultures 98. Brennan topped all scorers for the Bakersfield Wranglers with 33 points. For the Des Moines Vultures, Lockhart scored a team-high 21 points. At the break, the Bakersfield Wranglers were up 63-54 after the opening two quarters. The Bakersfield Wranglers rallied back from a 6-point deficit to come away with the win. Sawyer delivered the decisive go-ahead score for the Bakersfield Wranglers down the stretch. Lockhart handed out 8 assists to lead all passers. At one stretch of the game, the Bakersfield Wranglers were ahead by 42 points."
67,100067,"On November 4, 2025, the ALE and the JAC met, with the Jacksonville Cobras on the road. The Albuquerque Lancers topped the Jacksonville Cobras, 135-126. Holloway led the Albuquerque Lancers with 26 points. Brennan led the Jacksonville Cobras with 38 points in the loss. At the break, the Albuquerque Lancers were up 72-62 after the opening two quarters. The Albuquerque Lancers overcame a 3-point deficit at one stage to win the game. Holloway hit the go-ahead jumper late in the fourth quarter. The Albuquerque Lancers knocked down 17 shots from deep. The Albuquerque Lancers' largest lead of the game was 10 points."
68,100068,"On November 4, 2025, the Missoula Anchors welcomed the Honolulu Miners at home. The Honolulu Miners came away with a 123-115 victory over the Missoula Anchors. Vasquez led the Honolulu Miners with 29 points. On the losing side, Keller scored 33 points. The Missoula Anchors held a 56-53 edge at the half of a closely contested game. The Honolulu Miners erased a 3-point hole along the way to close out the win. It was Ocampo who put the Honolulu Miners ahead for good late in the fourth. Turnovers were an issue for the Missoula Anchors, who had 18. The two teams traded the lead 1 times during the contest."
69,100069,"On the road on November 4, 2025, the TAC took on the TUL at the Tulsa Admirals' arena. The Tacoma Talons defeated the Tulsa Admirals by a score of 124-106. Tacoma Talons scorer Maddox finished with a game-high 32 points. Radford scored 20 points to lead the Tulsa Admirals. At the break, the Tacoma Talons were up 60-54 after the opening two quarters. After facing a 3-point deficit earlier in the game, the Tacoma Talons came all the way back. It was Navarro who put the Tacoma Talons ahead for good late in the fourth. The Tacoma Talons got 48 points off the bench. The Tacoma Talons led by as many as 18 points at one stage of the game."
70,100070,"On the road on November 5, 2025, the ANC took on the FRE at the Fresno Bison' arena. The Anchorage Herons came away with a 130-116 victory over the Fresno Bison. Wolfe was the top scorer for the Anchorage Herons, going for 55 points. Ellison scored 23 points to lead the Fresno Bison. Heading into halftime, the Anchorage Herons led 62-54 through two quarters of play. The Anchorage Herons trailed by 4 points at one stage before pulling away for good. Wolfe came up with the go-ahead basket in the final stretch of the game. Wolfe posted a double-double with 55 points and 12 rebounds. The Anchorage Herons' largest lead of the game was 18 points."
71,100071,"The Bakersfield Wranglers never trailed on November 5, 2025, building a 68-61 halftime lead over the visiting Albuquerque Lancers before closing out a 130-118 win. Brennan led all scorers with 28 points for Bakersfield, Dalton answered with 26 for the Lancers despite battling foul trouble, and the final margin held at 12 points from a game that never once flipped in Albuquerque's favor. Bakersfield's offense never let up once the Wranglers took control early, cruising home from the opening tip."
72,100072,"On November 5, 2025, the Honolulu Miners traveled to face the Jacksonville Cobras. The Jacksonville Cobras came away with a 122-102 victory over the Honolulu Miners. For the winners, Gentry scored 21 points. Honolulu Miners scorer Sinclair put up 22 points. The Jacksonville Cobras took a 62-56 lead into the locker room at the break. Down by as many as 2 points during the game, the Jacksonville Cobras still found a way to win. Castellano came up with the go-ahead basket in the final stretch of the game. There was no box score entry for Lockhart of the Jacksonville Cobras. The Jacksonville Cobras' largest lead of the game was 22 points."
73,100073,"On November 5, 2025, the REN and the BOI met, with the Boise Glaciers on the road. The final score was Boise Glaciers 144, Reno Ridgebacks 117. For the winners, McAllister scored 26 points. On the losing side, Kirby scored 26 points. Heading into halftime, the Boise Glaciers led 73-62 through two quarters of play. The Boise Glaciers rallied back from a 5-point deficit to come away with the win. The go-ahead bucket late in the game came from Emerson of the Boise Glaciers. No one out-rebounded Brennan, who grabbed 13. The Boise Glaciers built a lead as big as 29 points during the game."
74,100074,"The Missoula Anchors visited the Columbus Voyagers on November 5, 2025. The Missoula Anchors defeated the Columbus Voyagers by a score of 115-103. For the winners, Thackeray scored 35 points. Winslow scored 22 points to lead the Columbus Voyagers. Heading into halftime, the Columbus Voyagers led 55-52 through two quarters of play. Down by as many as 10 points during the game, the Missoula Anchors still found a way to win. The go-ahead bucket late in the game came from Keller of the Missoula Anchors. Distributing the ball, Sinclair finished with 7 assists. There were 5 lead changes over the course of the game."
75,100075,"On November 5, 2025, the Austin Sentinels welcomed the Spokane Outlaws at home. The Spokane Outlaws won, 114-100, over the Austin Sentinels. Ellison-Reyes (KER) led the Spokane Outlaws with 35 points. Pruitt paced the Austin Sentinels with 17 points despite the loss. Heading into halftime, the Spokane Outlaws led 55-53 through two quarters of play. The Spokane Outlaws trailed by 1 points at one stage before pulling away for good. Sutter came up with the go-ahead basket in the final stretch of the game. The Spokane Outlaws made 10 three-pointers as a team. Foul trouble limited Bellamy and Brennan for parts of the game."
