note_id,game_id,player_id,team_id,note_date,status,text
292,100729,17710,789,2026-03-22,out,"Ruled out for March 22, 2026, Bellamy cites back spasms."
293,100738,17710,789,2026-03-23,out,"Bellamy will not play on March 23, 2026 because of back spasms."
294,100741,17710,789,2026-03-24,out,Bellamy (back) is out for this game against the Cheyenne Pioneers.
295,100749,17710,789,2026-03-25,out,"Ruled out for March 25, 2026, Bellamy cites back spasms."
296,100764,17710,789,2026-03-28,out,"Due to back spasms, Bellamy is out against the Anchorage Herons."
297,100769,17710,789,2026-03-29,out,"Bellamy misses the March 29, 2026 game against the Providence Skylarks (back)."
298,100776,17710,789,2026-03-30,out,Bellamy (back) is out for this game against the Jacksonville Cobras.
299,100781,17710,789,2026-03-31,out,"Ruled out for March 31, 2026, Bellamy cites back spasms."
300,100789,17710,789,2026-04-01,out,Bellamy is out for the Albuquerque Lancers matchup with back spasms.
301,100802,17710,789,2026-04-05,out,"Bellamy will not play on April 5, 2026 because of knee soreness."
302,100826,17710,789,2026-04-10,out,"Due to a calf strain, Bellamy is out against the Honolulu Miners."
303,100004,18714,789,2025-10-22,out,Lambert (knee) is out for this game against the Austin Sentinels.
304,100047,18714,789,2025-10-31,out,"Lambert misses the October 31, 2025 game against the Missoula Anchors (calf)."
305,100059,18714,789,2025-11-02,out,"Due to rest, Lambert is out against the El Paso Ospreys."
306,100077,18714,789,2025-11-05,out,"Lambert misses the November 5, 2025 game against the Tulsa Admirals (knee)."
307,100082,18714,789,2025-11-07,out,Lambert is out for the Cheyenne Pioneers matchup with knee soreness.
308,100084,18714,789,2025-11-08,out,"Due to knee soreness, Lambert is out against the Raleigh Wardens."
309,100122,18714,789,2025-11-15,out,"Lambert misses the November 15, 2025 game against the Anchorage Herons (concussion)."
310,100131,18714,789,2025-11-17,out,"Lambert will not play on November 17, 2025 because of hamstring tightness."
311,100170,18714,789,2025-11-26,out,"Lambert misses the November 26, 2025 game against the Spokane Outlaws (back)."
312,100202,18714,789,2025-12-03,out,"Ruled out for December 3, 2025, Lambert cites back spasms."
313,100211,18714,789,2025-12-05,out,"Lambert misses the December 5, 2025 game against the Bakersfield Wranglers (back)."
314,100219,18714,789,2025-12-06,out,"Lambert misses the December 6, 2025 game against the Nashville Tempest (back)."
315,100228,18714,789,2025-12-10,out,"Ruled out for December 10, 2025, Lambert cites back spasms."
316,100257,18714,789,2025-12-20,out,"Due to hamstring tightness, Lambert is out against the Providence Skylarks."
317,100274,18714,789,2025-12-23,out,Lambert (hamstring) is out for this game against the Spokane Outlaws.
318,100284,18714,789,2025-12-26,out,"Lambert will not play on December 26, 2025 because of hamstring tightness."
319,100295,18714,789,2025-12-28,out,Lambert (hamstring) is out for this game against the Missoula Anchors.
320,100316,18714,789,2025-12-31,out,"Lambert misses the December 31, 2025 game against the Bakersfield Wranglers (rest)."
321,100326,18714,789,2026-01-02,out,Lambert is out for the Cheyenne Pioneers matchup with hamstring tightness.
322,100373,18714,789,2026-01-11,out,Lambert (back) is out for this game against the Buffalo Marshals.
323,100426,18714,789,2026-01-19,out,"Lambert misses the January 19, 2026 game against the Boise Glaciers (illness)."
324,100500,18714,789,2026-02-01,out,Lambert (wrist) is out for this game against the Tulsa Admirals.
325,100643,18714,789,2026-03-07,out,"Lambert will not play on March 7, 2026 because of hamstring tightness."
326,100661,18714,789,2026-03-10,out,"Lambert will not play on March 10, 2026 because of hamstring tightness."
327,100679,18714,789,2026-03-13,out,Lambert is out for the Birmingham Foxes matchup with rest.
328,100697,18714,789,2026-03-17,out,"Lambert will not play on March 17, 2026 because of rest."
329,100707,18714,789,2026-03-18,out,"Lambert will not play on March 18, 2026 because of rest."
330,100729,18714,789,2026-03-22,out,"Lambert will not play on March 22, 2026 because of rest."
331,100741,18714,789,2026-03-24,out,"Ruled out for March 24, 2026, Lambert cites a sprained wrist."
332,100764,18714,789,2026-03-28,out,Lambert (rest) is out for this game against the Anchorage Herons.
333,100769,18714,789,2026-03-29,out,Lambert (rest) is out for this game against the Providence Skylarks.
334,100776,18714,789,2026-03-30,out,Lambert (rest) is out for this game against the Jacksonville Cobras.
335,100789,18714,789,2026-04-01,out,Lambert is out for the Albuquerque Lancers matchup with a sprained wrist.
336,100802,18714,789,2026-04-05,out,"Due to concussion protocol, Lambert is out against the Cincinnati Stallions."
337,100816,18714,789,2026-04-07,out,"Ruled out for April 7, 2026, Lambert cites concussion protocol."
338,100826,18714,789,2026-04-10,out,"Lambert misses the April 10, 2026 game against the Honolulu Miners (illness)."
339,100839,18714,789,2026-04-12,out,"Lambert will not play on April 12, 2026 because of an illness."
340,100060,20901,592,2025-11-03,out,"Mercer misses the November 3, 2025 game against the Cincinnati Stallions (knee)."
341,100078,20901,592,2025-11-06,out,"Ruled out for November 6, 2025, Mercer cites a sprained wrist."
342,100100,20901,592,2025-11-10,out,Mercer is out for the Honolulu Miners matchup with concussion protocol.
343,100128,20901,592,2025-11-16,out,"Ruled out for November 16, 2025, Mercer cites concussion protocol."
344,100143,20901,592,2025-11-19,out,"Mercer misses the November 19, 2025 game against the Baton Rouge Falcons (wrist)."
345,100158,20901,592,2025-11-23,out,Mercer (rest) is out for this game against the Richmond Kestrels.
346,100185,20901,592,2025-11-30,out,"Mercer misses the November 30, 2025 game against the Nashville Tempest (rest)."
347,100194,20901,592,2025-12-02,out,"Due to rest, Mercer is out against the Raleigh Wardens."
348,100200,20901,592,2025-12-03,out,"Ruled out for December 3, 2025, Mercer cites rest."
349,100203,20901,592,2025-12-04,out,Mercer (rest) is out for this game against the Jacksonville Cobras.
350,100207,20901,592,2025-12-05,out,"Due to rest, Mercer is out against the Spokane Outlaws."
351,100217,20901,592,2025-12-06,out,"Due to rest, Mercer is out against the Honolulu Miners."
352,100240,20901,592,2025-12-14,out,Mercer (rest) is out for this game against the El Paso Ospreys.
353,100245,20901,592,2025-12-18,out,"Mercer misses the December 18, 2025 game against the Boise Glaciers (rest)."
354,100277,20901,592,2025-12-23,out,"Mercer will not play on December 23, 2025 because of concussion protocol."
355,100304,20901,592,2025-12-29,out,Mercer is out for the Austin Sentinels matchup with hamstring tightness.
356,100315,20901,592,2025-12-31,out,Mercer is out for the Missoula Anchors matchup with hamstring tightness.
357,100340,20901,592,2026-01-04,out,"Ruled out for January 4, 2026, Mercer cites hamstring tightness."
358,100359,20901,592,2026-01-08,out,"Due to concussion protocol, Mercer is out against the Tacoma Talons."
359,100372,20901,592,2026-01-10,out,"Ruled out for January 10, 2026, Mercer cites concussion protocol."
360,100379,20901,592,2026-01-11,out,Mercer (concussion) is out for this game against the Cheyenne Pioneers.
361,100397,20901,592,2026-01-14,out,"Due to concussion protocol, Mercer is out against the Birmingham Foxes."
362,100414,20901,592,2026-01-17,out,"Due to a sprained wrist, Mercer is out against the Anchorage Herons."
363,100421,20901,592,2026-01-18,out,"Ruled out for January 18, 2026, Mercer cites a sprained wrist."
364,100432,20901,592,2026-01-20,out,Mercer (wrist) is out for this game against the Buffalo Marshals.
365,100442,20901,592,2026-01-22,out,Mercer is out for the Birmingham Foxes matchup with a sprained wrist.
366,100449,20901,592,2026-01-23,out,"Mercer will not play on January 23, 2026 because of a sprained wrist."
367,100462,20901,592,2026-01-26,out,Mercer (wrist) is out for this game against the Providence Skylarks.
368,100469,20901,592,2026-01-27,out,Mercer is out for the Providence Skylarks matchup with a sprained wrist.
369,100488,20901,592,2026-01-30,out,"Due to a sprained wrist, Mercer is out against the Honolulu Miners."
370,100518,20901,592,2026-02-04,out,"Due to a sprained wrist, Mercer is out against the Bakersfield Wranglers."
371,100601,20901,592,2026-02-27,out,Mercer (hamstring) is out for this game against the Hartford Comets.
372,100258,21380,933,2025-12-20,out,"Ruled out for December 20, 2025, Marlow cites hamstring tightness."
373,100576,21380,933,2026-02-22,out,"Due to concussion protocol, Marlow is out against the Missoula Anchors."
374,100616,21380,933,2026-03-03,out,"Marlow misses the March 3, 2026 game against the Grand Rapids Drifters (wrist)."
375,100659,21380,933,2026-03-10,out,"Marlow will not play on March 10, 2026 because of rest."
376,100677,21380,933,2026-03-13,out,"Due to a sprained ankle, Marlow is out against the Jacksonville Cobras."
377,100787,21380,933,2026-04-01,out,Marlow is out for the Cheyenne Pioneers matchup with a sprained ankle.
378,100794,21380,933,2026-04-02,out,"Due to a sprained ankle, Marlow is out against the El Paso Ospreys."
379,100803,21380,933,2026-04-05,out,"Marlow misses the April 5, 2026 game against the Columbus Voyagers (ankle)."
380,100813,21380,933,2026-04-07,out,"Marlow will not play on April 7, 2026 because of a sprained ankle."
381,100823,21380,933,2026-04-08,out,Marlow is out for the Buffalo Marshals matchup with a sprained ankle.
382,100016,21598,592,2025-10-24,out,"Ruled out for October 24, 2025, Bellamy cites knee soreness."
383,100019,21598,592,2025-10-25,out,Bellamy (knee) is out for this game against the Cheyenne Pioneers.
384,100030,21598,592,2025-10-27,out,"Ruled out for October 27, 2025, Bellamy cites knee soreness."
385,100040,21598,592,2025-10-29,out,"Bellamy misses the October 29, 2025 game against the Missoula Anchors (knee)."
386,100049,21598,592,2025-10-31,out,Bellamy (knee) is out for this game against the Bakersfield Wranglers.
387,100060,21598,592,2025-11-03,out,"Due to knee soreness, Bellamy is out against the Cincinnati Stallions."
388,100070,21598,592,2025-11-05,out,Bellamy (knee) is out for this game against the Anchorage Herons.
389,100078,21598,592,2025-11-06,out,"Bellamy misses the November 6, 2025 game against the Hartford Comets (knee)."
390,100080,21598,592,2025-11-07,out,Bellamy (knee) is out for this game against the Bakersfield Wranglers.
391,100100,21598,592,2025-11-10,out,Bellamy is out for the Honolulu Miners matchup with knee soreness.
392,100103,21598,592,2025-11-11,out,Bellamy is out for the Bakersfield Wranglers matchup with knee soreness.
393,100108,21598,592,2025-11-12,out,"Bellamy misses the November 12, 2025 game against the Jacksonville Cobras (knee)."
394,100128,21598,592,2025-11-16,out,"Bellamy misses the November 16, 2025 game against the Austin Sentinels (knee)."
395,100137,21598,592,2025-11-18,out,"Ruled out for November 18, 2025, Bellamy cites knee soreness."
396,100143,21598,592,2025-11-19,out,Bellamy (knee) is out for this game against the Baton Rouge Falcons.
397,100156,21598,592,2025-11-22,out,Bellamy is out for the Spokane Outlaws matchup with knee soreness.
398,100158,21598,592,2025-11-23,out,"Due to knee soreness, Bellamy is out against the Richmond Kestrels."
399,100164,21598,592,2025-11-24,out,"Bellamy will not play on November 24, 2025 because of knee soreness."
400,100175,21598,592,2025-11-28,out,"Due to knee soreness, Bellamy is out against the Baton Rouge Falcons."
401,100185,21598,592,2025-11-30,out,"Bellamy will not play on November 30, 2025 because of knee soreness."
402,100194,21598,592,2025-12-02,out,"Bellamy misses the December 2, 2025 game against the Raleigh Wardens (knee)."
403,100200,21598,592,2025-12-03,out,"Bellamy will not play on December 3, 2025 because of knee soreness."
404,100203,21598,592,2025-12-04,out,"Due to knee soreness, Bellamy is out against the Jacksonville Cobras."
405,100207,21598,592,2025-12-05,out,Bellamy is out for the Spokane Outlaws matchup with knee soreness.
406,100217,21598,592,2025-12-06,out,"Ruled out for December 6, 2025, Bellamy cites knee soreness."
407,100240,21598,592,2025-12-14,out,"Due to knee soreness, Bellamy is out against the El Paso Ospreys."
408,100245,21598,592,2025-12-18,out,Bellamy (knee) is out for this game against the Boise Glaciers.
409,100259,21598,592,2025-12-20,out,Bellamy is out for the Louisville Nomads matchup with knee soreness.
410,100277,21598,592,2025-12-23,out,"Bellamy misses the December 23, 2025 game against the El Paso Ospreys (knee)."
411,100280,21598,592,2025-12-25,out,"Due to knee soreness, Bellamy is out against the Reno Ridgebacks."
412,100304,21598,592,2025-12-29,out,"Bellamy misses the December 29, 2025 game against the Austin Sentinels (knee)."
413,100315,21598,592,2025-12-31,out,"Ruled out for December 31, 2025, Bellamy cites knee soreness."
414,100340,21598,592,2026-01-04,out,Bellamy (knee) is out for this game against the Richmond Kestrels.
415,100353,21598,592,2026-01-07,out,Bellamy (knee) is out for this game against the Cheyenne Pioneers.
416,100359,21598,592,2026-01-08,out,Bellamy (knee) is out for this game against the Tacoma Talons.
417,100372,21598,592,2026-01-10,out,Bellamy is out for the Newark Mustangs matchup with knee soreness.
418,100379,21598,592,2026-01-11,out,"Ruled out for January 11, 2026, Bellamy cites knee soreness."
419,100397,21598,592,2026-01-14,out,"Bellamy will not play on January 14, 2026 because of knee soreness."
420,100400,21598,592,2026-01-15,out,"Bellamy misses the January 15, 2026 game against the Albany Condors (knee)."
421,100414,21598,592,2026-01-17,out,"Ruled out for January 17, 2026, Bellamy cites knee soreness."
422,100421,21598,592,2026-01-18,out,Bellamy is out for the Louisville Nomads matchup with knee soreness.
423,100432,21598,592,2026-01-20,out,"Ruled out for January 20, 2026, Bellamy cites knee soreness."
